FIPS,State,County,Obesity_Percent
48005,Texas,Angelina County,32
48007,Texas,Aransas County,27
48009,Texas,Archer County,28
48011,Texas,Armstrong County,24
48013,Texas,Atascosa County,30
48015,Texas,Austin County,30
48017,Texas,Bailey County,26
48019,Texas,Bandera County,30
48021,Texas,Bastrop County,31
48023,Texas,Baylor County,27
48025,Texas,Bee County,29
48027,Texas,Bell County,29
48029,Texas,Bexar County,28
48031,Texas,Blanco County,29
48033,Texas,Borden County,28
48035,Texas,Bosque County,26
48037,Texas,Bowie County,32
48039,Texas,Brazoria County,27
48041,Texas,Brazos County,30
48043,Texas,Brewster County,27
48045,Texas,Briscoe County,28
48047,Texas,Brooks County,29
48049,Texas,Brown County,31
48051,Texas,Burleson County,32
48053,Texas,Burnet County,28
48055,Texas,Caldwell County,32
48057,Texas,Calhoun County,29
48059,Texas,Callahan County,31
48061,Texas,Cameron County,24
48063,Texas,Camp County,31
48065,Texas,Carson County,31
48067,Texas,Cass County,30
48069,Texas,Castro County,30
48071,Texas,Chambers County,28
48073,Texas,Cherokee County,33
48075,Texas,Childress County,29
48077,Texas,Clay County,30
48079,Texas,Cochran County,30
48081,Texas,Coke County,31
48083,Texas,Coleman County,27
48085,Texas,Collin County,25
48087,Texas,Collingsworth County,30
48089,Texas,Colorado County,29
48091,Texas,Comal County,28
48093,Texas,Comanche County,28
48095,Texas,Concho County,30
48097,Texas,Cooke County,30
48099,Texas,Coryell County,30
48101,Texas,Cottle County,29
48103,Texas,Crane County,30
48105,Texas,Crockett County,30
48107,Texas,Crosby County,27
48109,Texas,Culberson County,28
48111,Texas,Dallam County,28
48113,Texas,Dallas County,31
48115,Texas,Dawson County,28
48117,Texas,Deaf Smith County,30
48119,Texas,Delta County,29
48121,Texas,Denton County,30
48123,Texas,DeWitt County,28
48125,Texas,Dickens County,30
48127,Texas,Dimmit County,29
48129,Texas,Donley County,30
48131,Texas,Duval County,30
48133,Texas,Eastland County,29
48135,Texas,Ector County,32
48137,Texas,Edwards County,30
48139,Texas,Ellis County,30
48141,Texas,El Paso County,24
48143,Texas,Erath County,25
48145,Texas,Falls County,31
48147,Texas,Fannin County,30
48149,Texas,Fayette County,25
48151,Texas,Fisher County,30
48153,Texas,Floyd County,28
48155,Texas,Foard County,29
48157,Texas,Fort Bend County,26
48159,Texas,Franklin County,27
48161,Texas,Freestone County,32
48163,Texas,Frio County,26
48165,Texas,Gaines County,31
48167,Texas,Galveston County,30
48169,Texas,Garza County,32
48171,Texas,Gillespie County,27
48173,Texas,Glasscock County,28
48175,Texas,Goliad County,29
48177,Texas,Gonzales County,31
48179,Texas,Gray County,31
48181,Texas,Grayson County,27
48183,Texas,Gregg County,32
48185,Texas,Grimes County,34
48187,Texas,Guadalupe County,30
48189,Texas,Hale County,29
48191,Texas,Hall County,26
48193,Texas,Hamilton County,29
48195,Texas,Hansford County,28
48197,Texas,Hardeman County,29
48199,Texas,Hardin County,30
48201,Texas,Harris County,29
48203,Texas,Harrison County,34
48205,Texas,Hartley County,31
48207,Texas,Haskell County,25
48209,Texas,Hays County,30
48211,Texas,Hemphill County,28
48213,Texas,Henderson County,28
48215,Texas,Hidalgo County,30
48217,Texas,Hill County,33
48219,Texas,Hockley County,30
48221,Texas,Hood County,29
48223,Texas,Hopkins County,34
48225,Texas,Houston County,31
48227,Texas,Howard County,31
48229,Texas,Hudspeth County,28
48231,Texas,Hunt County,31
48233,Texas,Hutchinson County,32
48235,Texas,Irion County,28
48237,Texas,Jack County,30
48239,Texas,Jackson County,28
48241,Texas,Jasper County,30
48243,Texas,Jeff Davis County,26
48245,Texas,Jefferson County,32
48247,Texas,Jim Hogg County,27
48249,Texas,Jim Wells County,32
48251,Texas,Johnson County,31
48253,Texas,Jones County,31
48255,Texas,Karnes County,30
48257,Texas,Kaufman County,36
48259,Texas,Kendall County,24
48261,Texas,Kenedy County,27
48263,Texas,Kent County,27
48265,Texas,Kerr County,29
48267,Texas,Kimble County,27
48269,Texas,King County,29
48271,Texas,Kinney County,28
48273,Texas,Kleberg County,29
48275,Texas,Knox County,28
48277,Texas,Lamar County,26
48279,Texas,Lamb County,31
48281,Texas,Lampasas County,30
48283,Texas,La Salle County,30
48285,Texas,Lavaca County,27
48287,Texas,Lee County,31
48289,Texas,Leon County,31
48291,Texas,Liberty County,31
48293,Texas,Limestone County,29
48295,Texas,Lipscomb County,29
48297,Texas,Live Oak County,28
48299,Texas,Llano County,27
48301,Texas,Loving County,30
48303,Texas,Lubbock County,27
48305,Texas,Lynn County,29
48307,Texas,McCulloch County,27
48309,Texas,McLennan County,30
48311,Texas,McMullen County,30
48313,Texas,Madison County,31
48315,Texas,Marion County,31
48317,Texas,Martin County,29
48319,Texas,Mason County,27
48321,Texas,Matagorda County,29
48323,Texas,Maverick County,30
48325,Texas,Medina County,30
48327,Texas,Menard County,30
48329,Texas,Midland County,27
48331,Texas,Milam County,32
48333,Texas,Mills County,29
48335,Texas,Mitchell County,26
48337,Texas,Montague County,29
48339,Texas,Montgomery County,26
48341,Texas,Moore County,32
48343,Texas,Morris County,31
48345,Texas,Motley County,28
48347,Texas,Nacogdoches County,30
48349,Texas,Navarro County,32
48351,Texas,Newton County,31
48353,Texas,Nolan County,28
48355,Texas,Nueces County,29
48357,Texas,Ochiltree County,29
48359,Texas,Oldham County,30
48361,Texas,Orange County,30
48363,Texas,Palo Pinto County,28
48365,Texas,Panola County,30
48367,Texas,Parker County,32
48369,Texas,Parmer County,31
48371,Texas,Pecos County,30
48373,Texas,Polk County,29
48375,Texas,Potter County,34
48377,Texas,Presidio County,25
48379,Texas,Rains County,30
48381,Texas,Randall County,26
48383,Texas,Reagan County,27
48385,Texas,Real County,29
48387,Texas,Red River County,31
48389,Texas,Reeves County,30
48391,Texas,Refugio County,28
48393,Texas,Roberts County,29
48395,Texas,Robertson County,32
48397,Texas,Rockwall County,26
48399,Texas,Runnels County,33
48401,Texas,Rusk County,31
48403,Texas,Sabine County,32
48405,Texas,San Augustine County,30
48407,Texas,San Jacinto County,30
48409,Texas,San Patricio County,30
48411,Texas,San Saba County,27
48413,Texas,Schleicher County,29
48415,Texas,Scurry County,29
48417,Texas,Shackelford County,28
48419,Texas,Shelby County,32
48421,Texas,Sherman County,29
48423,Texas,Smith County,28
48425,Texas,Somervell County,27
48427,Texas,Starr County,29
48429,Texas,Stephens County,28
48431,Texas,Sterling County,29
48433,Texas,Stonewall County,28
48435,Texas,Sutton County,26
48437,Texas,Swisher County,29
48439,Texas,Tarrant County,28
48441,Texas,Taylor County,28
48443,Texas,Terrell County,27
48445,Texas,Terry County,30
48447,Texas,Throckmorton County,27
48449,Texas,Titus County,33
48451,Texas,Tom Green County,29
48453,Texas,Travis County,24
48455,Texas,Trinity County,30
48457,Texas,Tyler County,28
48459,Texas,Upshur County,31
48461,Texas,Upton County,27
48463,Texas,Uvalde County,30
48465,Texas,Val Verde County,29
48467,Texas,Van Zandt County,29
48469,Texas,Victoria County,28
48471,Texas,Walker County,33
48473,Texas,Waller County,32
48475,Texas,Ward County,28
48477,Texas,Washington County,27
48479,Texas,Webb County,30
48481,Texas,Wharton County,31
48483,Texas,Wheeler County,29
48485,Texas,Wichita County,33
48487,Texas,Wilbarger County,28
48489,Texas,Willacy County,29
48491,Texas,Williamson County,28
48493,Texas,Wilson County,30
48495,Texas,Winkler County,29
48497,Texas,Wise County,32
48499,Texas,Wood County,29
48501,Texas,Yoakum County,30
48503,Texas,Young County,30
48505,Texas,Zapata County,30
48507,Texas,Zavala County,30
49001,Utah,Beaver County,27
49003,Utah,Box Elder County,27
49005,Utah,Cache County,23
49007,Utah,Carbon County,23
49009,Utah,Daggett County,26
49011,Utah,Davis County,23
49013,Utah,Duchesne County,28
49015,Utah,Emery County,29
49017,Utah,Garfield County,29
49019,Utah,Grand County,20
49021,Utah,Iron County,25
49023,Utah,Juab County,30
49025,Utah,Kane County,26
49027,Utah,Millard County,29
49029,Utah,Morgan County,23
49031,Utah,Piute County,25
49033,Utah,Rich County,27
49035,Utah,Salt Lake County,24
49037,Utah,San Juan County,29
49039,Utah,Sanpete County,25
49041,Utah,Sevier County,26
49043,Utah,Summit County,16
49045,Utah,Tooele County,29
49047,Utah,Uintah County,29
49049,Utah,Utah County,25
49051,Utah,Wasatch County,24
49053,Utah,Washington County,24
49055,Utah,Wayne County,25
49057,Utah,Weber County,27
50001,Vermont,Addison County,23
50003,Vermont,Bennington County,23
50005,Vermont,Caledonia County,27
50007,Vermont,Chittenden County,20
50009,Vermont,Essex County,26
50011,Vermont,Franklin County,29
50013,Vermont,Grand Isle County,27
50015,Vermont,Lamoille County,26
50017,Vermont,Orange County,28
50019,Vermont,Orleans County,29
50021,Vermont,Rutland County,29
50023,Vermont,Washington County,21
50025,Vermont,Windham County,23
50027,Vermont,Windsor County,24
51001,Virginia,Accomack County,33
51003,Virginia,Albemarle County,27
51005,Virginia,Alleghany County,26
51007,Virginia,Amelia County,33
51009,Virginia,Amherst County,30
51011,Virginia,Appomattox County,32
51013,Virginia,Arlington County,19
51015,Virginia,Augusta County,27
51017,Virginia,Bath County,27
51019,Virginia,Bedford County,26
51021,Virginia,Bland County,30
51023,Virginia,Botetourt County,28
51025,Virginia,Brunswick County,36
51027,Virginia,Buchanan County,34
51029,Virginia,Buckingham County,33
51031,Virginia,Campbell County,32
51033,Virginia,Caroline County,30
51035,Virginia,Carroll County,31
51036,Virginia,Charles City County,34
51037,Virginia,Charlotte County,31
51041,Virginia,Chesterfield County,27
51043,Virginia,Clarke County,28
51045,Virginia,Craig County,27
51047,Virginia,Culpeper County,32
51049,Virginia,Cumberland County,34
51051,Virginia,Dickenson County,31
51053,Virginia,Dinwiddie County,34
51057,Virginia,Essex County,32
51059,Virginia,Fairfax County,23
51061,Virginia,Fauquier County,28
51063,Virginia,Floyd County,27
51065,Virginia,Fluvanna County,29
51067,Virginia,Franklin County,30
51069,Virginia,Frederick County,28
51071,Virginia,Giles County,32
51073,Virginia,Gloucester County,30
51075,Virginia,Goochland County,27
51077,Virginia,Grayson County,29
51079,Virginia,Greene County,31
51081,Virginia,Greensville County,32
51083,Virginia,Halifax County,33
51085,Virginia,Hanover County,26
51087,Virginia,Henrico County,28
51089,Virginia,Henry County,30
51091,Virginia,Highland County,27
51093,Virginia,Isle of Wight County,31
51095,Virginia,James City County,27
51097,Virginia,King and Queen County,34
51099,Virginia,King George County,28
51101,Virginia,King William County,31
51103,Virginia,Lancaster County,30
51105,Virginia,Lee County,34
51107,Virginia,Loudoun County,23
51109,Virginia,Louisa County,32
51111,Virginia,Lunenburg County,34
51113,Virginia,Madison County,32
51115,Virginia,Mathews County,28
51117,Virginia,Mecklenburg County,32
51119,Virginia,Middlesex County,28
51121,Virginia,Montgomery County,29
51125,Virginia,Nelson County,26
51127,Virginia,New Kent County,29
51131,Virginia,Northampton County,30
51133,Virginia,Northumberland County,33
51135,Virginia,Nottoway County,32
51137,Virginia,Orange County,34
51139,Virginia,Page County,32
51141,Virginia,Patrick County,30
51143,Virginia,Pittsylvania County,29
51145,Virginia,Powhatan County,28
51147,Virginia,Prince Edward County,36
51149,Virginia,Prince George County,35
51153,Virginia,Prince William County,27
51155,Virginia,Pulaski County,27
51157,Virginia,Rappahannock County,26
51159,Virginia,Richmond County,32
51161,Virginia,Roanoke County,27
51163,Virginia,Rockbridge County,29
51165,Virginia,Rockingham County,29
51167,Virginia,Russell County,30
51169,Virginia,Scott County,28
51171,Virginia,Shenandoah County,30
51173,Virginia,Smyth County,32
51175,Virginia,Southampton County,29
51177,Virginia,Spotsylvania County,28
51179,Virginia,Stafford County,30
51181,Virginia,Surry County,33
51183,Virginia,Sussex County,33
51185,Virginia,Tazewell County,32
51187,Virginia,Warren County,29
51191,Virginia,Washington County,27
51193,Virginia,Westmoreland County,29
51195,Virginia,Wise County,35
51197,Virginia,Wythe County,29
51199,Virginia,York County,29
51510,Virginia,Alexandria city,19
51515,Virginia,Bedford city,0
51520,Virginia,Bristol city,27
51530,Virginia,Buena Vista city,29
51540,Virginia,Charlottesville city,27
51550,Virginia,Chesapeake city,28
51570,Virginia,Colonial Heights city,28
51580,Virginia,Covington city,28
51590,Virginia,Danville city,30
51595,Virginia,Emporia city,33
51600,Virginia,Fairfax city,28
51610,Virginia,Falls Church city,26
51620,Virginia,Franklin city,32
51630,Virginia,Fredericksburg city,29
51640,Virginia,Galax city,29
51650,Virginia,Hampton city,37
51660,Virginia,Harrisonburg city,31
51670,Virginia,Hopewell city,33
51678,Virginia,Lexington city,28
51680,Virginia,Lynchburg city,31
51683,Virginia,Manassas city,29
51685,Virginia,Manassas Park city,30
51690,Virginia,Martinsville city,32
51700,Virginia,Newport News city,34
51710,Virginia,Norfolk city,33
51720,Virginia,Norton city,28
51730,Virginia,Petersburg city,39
51735,Virginia,Poquoson city,28
51740,Virginia,Portsmouth city,41
51750,Virginia,Radford city,29
51760,Virginia,Richmond city,31
51770,Virginia,Roanoke city,33
51775,Virginia,Salem city,28
51790,Virginia,Staunton city,28
51800,Virginia,Suffolk city,32
51810,Virginia,Virginia Beach city,27
51820,Virginia,Waynesboro city,28
51830,Virginia,Williamsburg city,28
51840,Virginia,Winchester city,29
53001,Washington,Adams County,37
53003,Washington,Asotin County,29
53005,Washington,Benton County,31
53007,Washington,Chelan County,24
53009,Washington,Clallam County,28
53011,Washington,Clark County,29
53013,Washington,Columbia County,31
53015,Washington,Cowlitz County,37
53017,Washington,Douglas County,28
53019,Washington,Ferry County,26
53021,Washington,Franklin County,31
53023,Washington,Garfield County,35
53025,Washington,Grant County,33
53027,Washington,Grays Harbor County,33
53029,Washington,Island County,26
53031,Washington,Jefferson County,25
53033,Washington,King County,24
53035,Washington,Kitsap County,29
53037,Washington,Kittitas County,26
53039,Washington,Klickitat County,27
53041,Washington,Lewis County,34
53043,Washington,Lincoln County,29
53045,Washington,Mason County,31
53047,Washington,Okanogan County,27
53049,Washington,Pacific County,32
53051,Washington,Pend Oreille County,31
53053,Washington,Pierce County,31
53055,Washington,San Juan County,19
53057,Washington,Skagit County,26
53059,Washington,Skamania County,32
53061,Washington,Snohomish County,28
53063,Washington,Spokane County,28
53065,Washington,Stevens County,27
53067,Washington,Thurston County,29
53069,Washington,Wahkiakum County,29
53071,Washington,Walla Walla County,29
53073,Washington,Whatcom County,24
53075,Washington,Whitman County,28
53077,Washington,Yakima County,32
54001,West Virginia,Barbour County,34
54003,West Virginia,Berkeley County,32
54005,West Virginia,Boone County,35
54007,West Virginia,Braxton County,36
54009,West Virginia,Brooke County,36
54011,West Virginia,Cabell County,32
54013,West Virginia,Calhoun County,35
54015,West Virginia,Clay County,37
54017,West Virginia,Doddridge County,33
54019,West Virginia,Fayette County,34
54021,West Virginia,Gilmer County,32
54023,West Virginia,Grant County,34
54025,West Virginia,Greenbrier County,29
54027,West Virginia,Hampshire County,35
54029,West Virginia,Hancock County,32
54031,West Virginia,Hardy County,33
54033,West Virginia,Harrison County,32
54035,West Virginia,Jackson County,35
54037,West Virginia,Jefferson County,35
54039,West Virginia,Kanawha County,32
54041,West Virginia,Lewis County,30
54043,West Virginia,Lincoln County,35
54045,West Virginia,Logan County,41
54047,West Virginia,McDowell County,37
54049,West Virginia,Marion County,31
54051,West Virginia,Marshall County,33
54053,West Virginia,Mason County,37
54055,West Virginia,Mercer County,34
54057,West Virginia,Mineral County,34
54059,West Virginia,Mingo County,32
54061,West Virginia,Monongalia County,28
54063,West Virginia,Monroe County,29
54065,West Virginia,Morgan County,31
54067,West Virginia,Nicholas County,36
54069,West Virginia,Ohio County,30
54071,West Virginia,Pendleton County,34
54073,West Virginia,Pleasants County,30
54075,West Virginia,Pocahontas County,31
54077,West Virginia,Preston County,34
54079,West Virginia,Putnam County,30
54081,West Virginia,Raleigh County,34
54083,West Virginia,Randolph County,33
54085,West Virginia,Ritchie County,34
54087,West Virginia,Roane County,34
54089,West Virginia,Summers County,34
54091,West Virginia,Taylor County,33
54093,West Virginia,Tucker County,32
54095,West Virginia,Tyler County,35
54097,West Virginia,Upshur County,35
54099,West Virginia,Wayne County,35
54101,West Virginia,Webster County,35
54103,West Virginia,Wetzel County,34
54105,West Virginia,Wirt County,38
54107,West Virginia,Wood County,32
54109,West Virginia,Wyoming County,36
55001,Wisconsin,Adams County,31
55003,Wisconsin,Ashland County,30
55005,Wisconsin,Barron County,31
55007,Wisconsin,Bayfield County,29
55009,Wisconsin,Brown County,30
55011,Wisconsin,Buffalo County,32
55013,Wisconsin,Burnett County,31
55015,Wisconsin,Calumet County,31
55017,Wisconsin,Chippewa County,32
55019,Wisconsin,Clark County,31
55021,Wisconsin,Columbia County,31
55023,Wisconsin,Crawford County,28
55025,Wisconsin,Dane County,24
55027,Wisconsin,Dodge County,38
55029,Wisconsin,Door County,30
55031,Wisconsin,Douglas County,30
55033,Wisconsin,Dunn County,29
55035,Wisconsin,Eau Claire County,28
55037,Wisconsin,Florence County,28
55039,Wisconsin,Fond du Lac County,31
55041,Wisconsin,Forest County,31
55043,Wisconsin,Grant County,29
55045,Wisconsin,Green County,26
55047,Wisconsin,Green Lake County,30
55049,Wisconsin,Iowa County,30
55051,Wisconsin,Iron County,28
55053,Wisconsin,Jackson County,30
55055,Wisconsin,Jefferson County,31
55057,Wisconsin,Juneau County,30
55059,Wisconsin,Kenosha County,29
55061,Wisconsin,Kewaunee County,34
55063,Wisconsin,La Crosse County,24
55065,Wisconsin,Lafayette County,31
55067,Wisconsin,Langlade County,30
55069,Wisconsin,Lincoln County,29
55071,Wisconsin,Manitowoc County,31
55073,Wisconsin,Marathon County,31
55075,Wisconsin,Marinette County,31
55077,Wisconsin,Marquette County,28
55078,Wisconsin,Menominee County,36
55079,Wisconsin,Milwaukee County,32
55081,Wisconsin,Monroe County,29
55083,Wisconsin,Oconto County,28
55085,Wisconsin,Oneida County,29
55087,Wisconsin,Outagamie County,29
55089,Wisconsin,Ozaukee County,26
55091,Wisconsin,Pepin County,29
55093,Wisconsin,Pierce County,26
55095,Wisconsin,Polk County,29
55097,Wisconsin,Portage County,28
55099,Wisconsin,Price County,27
55101,Wisconsin,Racine County,31
55103,Wisconsin,Richland County,31
55105,Wisconsin,Rock County,31
55107,Wisconsin,Rusk County,29
55109,Wisconsin,St. Croix County,28
55111,Wisconsin,Sauk County,30
55113,Wisconsin,Sawyer County,27
55115,Wisconsin,Shawano County,30
55117,Wisconsin,Sheboygan County,29
55119,Wisconsin,Taylor County,28
55121,Wisconsin,Trempealeau County,33
55123,Wisconsin,Vernon County,28
55125,Wisconsin,Vilas County,29
55127,Wisconsin,Walworth County,23
55129,Wisconsin,Washburn County,31
55131,Wisconsin,Washington County,28
55133,Wisconsin,Waukesha County,26
55135,Wisconsin,Waupaca County,32
55137,Wisconsin,Waushara County,27
55139,Wisconsin,Winnebago County,30
55141,Wisconsin,Wood County,26
56001,Wyoming,Albany County,22
56003,Wyoming,Big Horn County,28
56005,Wyoming,Campbell County,32
56007,Wyoming,Carbon County,29
56009,Wyoming,Converse County,29
56011,Wyoming,Crook County,23
56013,Wyoming,Fremont County,26
56015,Wyoming,Goshen County,28
56017,Wyoming,Hot Springs County,27
56019,Wyoming,Johnson County,24
56021,Wyoming,Laramie County,26
56023,Wyoming,Lincoln County,22
56025,Wyoming,Natrona County,27
56027,Wyoming,Niobrara County,24
56029,Wyoming,Park County,22
56031,Wyoming,Platte County,25
56033,Wyoming,Sheridan County,27
56035,Wyoming,Sublette County,26
56037,Wyoming,Sweetwater County,28
56039,Wyoming,Teton County,14
56041,Wyoming,Uinta County,31
56043,Wyoming,Washakie County,26
56045,Wyoming,Weston County,31
